ADUANA DE SALIDA;FECHA;EXPORTADOR;PAIS DE DESTINO;CONTINENTE;VALOR
MARITIMA CALLAO;DICIEMBRE;COOPERAUSTRALIASTRIAIVA AGRARGENTINAIA SANGARGENTINAENI;ESTADOS UNIDOS;AMERICA DEL NORTE;$58,565.80
MARITIMA CALLAO;DICIEMBRE;CONSORCIO DEL VALLE S.A.C;ESTADOS UNIDOS;AMERICA DEL NORTE;$62,112.40
MARITIMA CALLAO;DICIEMBRE;CONSORCIO DEL VALLE S.A.C;ESTADOS UNIDOS;AMERICA DEL NORTE;$29,955.98
MARITIMA CALLAO;DICIEMBRE;AGRICOLA PAMPA BAJA S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$39,600.00
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$109.44
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$54.72
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38.88
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$804.70
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$212.76
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$55.32
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$54.72
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$42.36
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$42.36
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$42.36
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$189.00
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$87.12
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$42.36
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$103.68
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38.88
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38.88
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$657.60
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$82.20
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$82.08
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$27.36
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$0.50
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$0.50
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$49,344.00
MARITIMA CALLAO;DICIEMBRE;AGRICOLA PAMPA BAJA S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$37,774.00
MARITIMA CALLAO;DICIEMBRE;AGRICOLA PAMPA BAJA S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38,896.00
MARITIMA CALLAO;DICIEMBRE;AGRICOLA PAMPA BAJA S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38,522.00
MARITIMA CALLAO;DICIEMBRE;AGRICOLA DON RICARGENTINADO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$43,200.00
MARITIMA CALLAO;DICIEMBRE;FIBRAS INDUSTRIALES S A;ESTADOS UNIDOS;AMERICA DEL NORTE;$81,321.39
MARITIMA CALLAO;DICIEMBRE;TEXGROUP S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$7,134.40
MARITIMA CALLAO;DICIEMBRE;TEXGROUP S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$26,852.58
MARITIMA CALLAO;DICIEMBRE;TEXGROUP S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$10,991.00
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$795.97
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$251.57
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,344.31
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$77.83
MARITIMA CALLAO;DICIEMBRE;OWENS-ILLINOIS PERU S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$27,768.32
MARITIMA CALLAO;DICIEMBRE;TEXGROUP S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,807.28
MARITIMA CALLAO;DICIEMBRE;TEXGROUP S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$24,421.68
MARITIMA CALLAO;DICIEMBRE;VIRU S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$52,315.20
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$33,792.00
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$840.19
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$840.19
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,591.94
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,260.29
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,209.88
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,476.36
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,100.60
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$283.01
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$566.02
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$849.04
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,981.09
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,094.22
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,830.12
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$566.02
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,547.11
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,415.06
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,660.24
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$566.02
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$294.80
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$4,245.18
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,495.20
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,344.31
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$4,705.08
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$403.29
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,209.88
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,823.05
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,024.69
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,285.32
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$134.43
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$268.86
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$268.86
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$403.29
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$134.43
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$806.59
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,882.03
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,747.60
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$6,990.40
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,360.77
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,344.31
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$4,369.00
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,520.58
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,688.62
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,344.31
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,016.46
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,016.46
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,688.62
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,242.80
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,024.69
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,613.17
MARITIMA CALLAO;DICIEMBRE;FITO PERU EXPORT IMPORT S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,024.69
MARITIMA CALLAO;DICIEMBRE;NAMASKARGENTINA SOCIEDAD ANONIMA CERRADA - NAMA;ESTADOS UNIDOS;AMERICA DEL NORTE;$47,765.96
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;ESTADOS UNIDOS;AMERICA DEL NORTE;$51,000.00
MARITIMA CALLAO;DICIEMBRE;PHOENIX FOODS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$35,887.65
MARITIMA CALLAO;DICIEMBRE;PHOENIX FOODS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$0.91
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$55,233.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$55,233.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$29,070.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$15,120.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$17,010.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,615.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$56,304.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,014.88
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$8,100.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,400.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$8,100.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$30,780.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$18,706.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,985.92
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$14.64
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$3,915.79
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,494.13
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,120.56
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$22,766.28
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$960.48
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$24,690.12
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$800.40
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$22,548.10
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$640.32
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$33,825.82
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,600.80
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$32,134.76
MARITIMA CALLAO;DICIEMBRE;VIRU S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$64,830.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$15,847.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$23,400.00
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$427.63
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,416.62
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$997.80
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,481.12
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,107.48
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,133.85
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$9,802.80
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$20.16
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$54.72
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$71.28
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$46.08
MARITIMA CALLAO;DICIEMBRE;SOUTHERN TEXTILE NETWORK S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$38.88
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$75.60
MARITIMA CALLAO;DICIEMBRE;FUNDO SAN ISIDRO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$35,884.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$43,056.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$44,928.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$40,800.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$44,928.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;ESTADOS UNIDOS;AMERICA DEL NORTE;$72,000.00
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$638.52
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$71.82
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,921.38
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$10,979.61
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$6,413.14
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$7,613.95
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$6,187.55
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,420.94
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$10,750.90
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$10,616.78
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1.00
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$458.70
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$13,013.92
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,213.81
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$9,169.41
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,029.95
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$252.25
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$7,446.44
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$458.70
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$13,013.92
MARITIMA CALLAO;DICIEMBRE;TEXTIL DEL VALLE S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$5,213.81
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$1,902.00
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$113.40
MARITIMA CALLAO;DICIEMBRE;WIBULGARIAUS S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$83.70
MARITIMA CALLAO;DICIEMBRE;DANPER TRUJILLO S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$40,788.00
MARITIMA CALLAO;DICIEMBRE;ARGENTINAIS INDUSTRIAL S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$6,462.72
MARITIMA CALLAO;DICIEMBRE;ARGENTINAIS INDUSTRIAL S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$2,466.05
MARITIMA CALLAO;DICIEMBRE;ARGENTINAIS INDUSTRIAL S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$8,616.96
MARITIMA CALLAO;DICIEMBRE;ARGENTINAIS INDUSTRIAL S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$8,616.96
MARITIMA CALLAO;DICIEMBRE;ARGENTINAIS INDUSTRIAL S.A.;ESTADOS UNIDOS;AMERICA DEL NORTE;$8,616.96
MARITIMA CALLAO;DICIEMBRE;BLUE PACIFIC OILS SOCIEDAD ANONIMA CERRA;ESTADOS UNIDOS;AMERICA DEL NORTE;$64,130.00
MARITIMA CALLAO;DICIEMBRE;EL BOSQUE EMPRESA INDIVIDUAL DE R LTDA;ESTADOS UNIDOS;AMERICA DEL NORTE;$34,144.00
MARITIMA CALLAO;DICIEMBRE;FLORIDABLANCA S.A.C.;ESTADOS UNIDOS;AMERICA DEL NORTE;$61,992.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$44,200.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;ESTADOS UNIDOS;AMERICA DEL NORTE;$52,200.00
MARITIMA CALLAO;DICIEMBRE;PROCESADORA LARGENTINAAN SAC;ESTADOS UNIDOS;AMERICA DEL NORTE;$28,800.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;ESTADOS UNIDOS;AMERICA DEL NORTE;$37,400.00
